ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
649f5f832b2942d7b78f5e83f032fb3b,50000,41.030915868499996,0,19.603057195,2.54371970906,poly,0.855590082647,,2,2,-1,1,6,3,0,0,0,0,0,7,48384
10782357428d46e596022a81d2aab373,50000,67.9717500125,0,1.37840990671,-0.259603710031,poly,0.8159898371400001,,1,2,-1,1,6,3,0,0,0,0,0,8,556801
7cccc23707c74677ba113decb8478fa9,50000,57.6109361855,0,4.3344343084,6.80783816233,poly,0.833080670338,,1,2,-1,1,6,3,0,0,0,0,0,9,219439
d5bd8e4814904c58a79d7cdcd7c2a1bb,50000,54.4972425828,0,-15.100921609,-0.296504786047,poly,0.8186993347149999,0.51389834237,2,3,-1,0,7,3,0,0,0,0,1,0,313953
d72cfd795fb645fb81b7085492fe327c,50000,63.2792662674,0,-2.66168945575,-0.36127211984499996,poly,0.8647040393950001,0.51389834237,1,1,-1,0,7,3,0,0,0,0,1,1,847119
e46c434836fc46b498860163bd463597,50000,42.3217456377,0,-157.05818789100002,-1.31085974906,poly,0.832714402294,0.51389834237,1,2,-1,0,7,3,0,0,0,0,1,4,188166
a840a019def74e26bb9e3a030936e658,50000,79.5987868155,0,10.9109240921,0.792866953586,poly,0.86330541192,0.51389834237,2,1,-1,0,7,3,0,0,0,0,1,5,201428
75aaf1f0784445a7813212c3b44af383,50000,56.82603584979999,0,178.776890168,-1.43628943879,poly,0.857626311774,0.51389834237,1,3,-1,0,7,3,0,0,0,0,1,7,749197
b0adf0ca91c14044867fca0bea003373,50000,65.1184096297,0,7.46016155277,1.2766446348,poly,0.8640620256129999,0.51389834237,1,2,-1,0,7,3,0,0,0,0,1,8,211117
57e40a7f5d4449b8b93913cfa474d431,50000,53.440354445,0,77.3851440525,2.08123657009,poly,0.862852602746,0.51389834237,2,2,-1,0,7,3,0,0,0,0,1,9,47803
d7a70d3bfd664374ae20484fe94e7fb7,50000,37.3156673672,0,-5.52190185724,-0.0740423468898,log,0.85617109665,,11,2,-1,8,2,0,0,0,0,0,2,0,896891
34afee821d014514985800046331583d,50000,54.936396771700004,0,-16.7834504806,0.212362757857,log,0.869518322597,,11,2,-1,8,2,0,0,0,0,0,2,1,690745
5aa05c918f1e4c5e8a62f9ff2f1bdfe8,50000,49.273712106400005,0,-34.1456143961,-0.127497625789,exp,0.858160910641,,11,2,-1,8,2,0,0,0,0,0,2,2,694621
e33e8afdc4a14215a0d5f026e76b5523,50000,55.320448149799994,0,-37.1855751615,-0.06960472060539999,exp,0.84235637449,,11,2,-1,8,2,0,0,0,0,0,2,3,50850
d338afbe4dbc47e38bbde79b1e519eb2,50000,58.337189934799994,0,-21.6758357978,-0.104062884945,log,0.8790841583650001,,11,2,-1,8,2,0,0,0,0,0,2,8,219119
8698bf4ad50c41c0b99d05db7febdfdb,50000,59.24466472100001,0,8.65826079585,0.0695395126498,log,0.881254141894,,11,2,-1,8,2,0,0,0,0,0,2,9,399896
4bfd7b7a9d37488ca7a2aa42e08033df,50000,49.8262121042,0,-38.2731484063,-0.124565803751,log,0.830452398075,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,0,655413
fb45becaf8844c97be504a65adbefbed,50000,40.7686906688,0,5.88354047603,0.0387699179717,exp,0.867347495644,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,1,182899
0d00f29fd0714900b407d7b7b451abfd,50000,54.214425651000006,0,40.801070583000005,-0.405956842814,log,0.815943212836,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,3,323172
a958ff0fbf904f959a5c36cbda5aeb5e,50000,53.0604681367,0,-2.37825289731,-0.023585877790799997,exp,0.872026439004,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,4,830142
ee6b8beb40794a5da014d38c38e106b9,50000,70.2189324192,0,-2.27583042958,-0.09558733129489999,exp,0.853337658316,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,5,728682
5f0ad7c396144f92b826f04e9c6faef4,50000,59.0759633258,0,-102.79159885600001,1.6117142118399999,log,0.840662952974,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,6,5007
b960da1f8dd247059df7f848d068b66c,50000,56.9314423174,0,10.5374947021,0.327964095219,exp,0.850494657912,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,8,379671
176457fe4d9f4ebeac17bc9e617fa670,50000,67.708505643,0,-26.484119378200003,-0.128667271017,exp,0.8450586784209999,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,3,9,305928
3b083870d0214a1ab78753711c3eadf1,50000,63.282012207,0,39.4317577247,1.4242658734399998,poly,0.947342227924,,2,3,-1,2,2,6,0,0,0,0,4,0,30621
1ab3a314599e451ba4a304744f9cda78,50000,58.491639252,0,-0.331333551842,-1.0310278686499998,poly,0.932808502066,,3,1,-1,2,2,6,0,0,0,0,4,1,604624
4ae478fececd43ee8ac354a7505eedac,50000,57.680732291300004,0,-1.88181701845,0.406006241027,poly,0.941005127301,,1,3,-1,2,2,6,0,0,0,0,4,2,817331
8318b39918554aed8147b54e7f875ae7,50000,53.283698077,0,27.6111505205,-2.67315272588,poly,0.988244034092,,2,3,-1,2,2,6,0,0,0,0,4,3,227541
21eb37d8ac5c4b07918afab133d05715,50000,44.981062531199996,0,3.48154116296,0.669045317469,poly,0.990203626539,,3,1,-1,2,2,6,0,0,0,0,4,4,284302
b376f8caadd740b1be48fd89b3c0240e,50000,63.888653006800006,0,-1.07342475486,-4.63755500489,poly,0.968076211454,,3,2,-1,2,2,6,0,0,0,0,4,5,439643
364c79f2b9f0442988f8cdbfab0ab5ea,50000,65.8305834221,0,-0.329799341205,6.104105476519999,poly,0.958462616321,,2,1,-1,2,2,6,0,0,0,0,4,6,327927
14e07afe9e56411abe36caf8b411d007,50000,42.341310878099996,0,-30.275455897199997,-5.50538792704,poly,0.9899936294130001,,3,1,-1,2,2,6,0,0,0,0,4,7,525403
8d5c7e2401eb469bb0eef2b606165fa6,50000,60.085680308,0,0.394042912853,-1.03464341783,poly,0.956747285698,,2,1,-1,2,2,6,0,0,0,0,4,8,397127
118c7e9bae484d18b146782b20a656fc,50000,61.8859798811,0,0.043388661065800006,-5.41873311864,poly,0.9534391861429999,,2,1,-1,2,2,6,0,0,0,0,4,9,513319
261502077fbb40c9b57c9a5ccf6cd220,50000,47.5261029287,0,-0.00591098254432,-4.03041752948,poly,0.99107033528,0.480898346963,2,2,-1,1,7,2,0,0,0,0,5,0,634505
06f596aad3784953bdaf27c3ea052687,50000,65.67424812649999,0,102.782155175,-4.36197785863,poly,0.930986497588,0.480898346963,1,1,-1,1,7,2,0,0,0,0,5,1,594259
aa0c57b87d174357b57aebb98c0fbd8b,50000,50.9274254866,0,-1.38029823739,-1.06067560548,poly,0.983779688439,0.480898346963,1,2,-1,1,7,2,0,0,0,0,5,2,957059
89407d654ae1492e876a180f89739d62,50000,43.695612683,0,26.5209541756,1.21699660156,poly,0.9723881387569999,0.480898346963,2,3,-1,1,7,2,0,0,0,0,5,3,994399
aa5e5ae63a154600ae2dd86d2da21094,50000,61.1831888392,0,-8.173685537339999,-1.15770160456,poly,0.9329001765100001,0.480898346963,1,1,-1,1,7,2,0,0,0,0,5,4,295462
60ca5d580959470c936bf19f5525b129,50000,51.8707777854,0,0.128898227953,0.0620167063531,poly,0.984699174589,0.480898346963,3,1,-1,1,7,2,0,0,0,0,5,6,588493
d69efea043af45e48e15a80b1355653d,50000,49.7332899142,0,26.666857986,2.4998540889300003,poly,0.9396758313920001,0.480898346963,2,3,-1,1,7,2,0,0,0,0,5,7,796492
12cfdbb1b6584d79bb29e7ef15fb9525,50000,51.856856908199994,0,-2.95040211491,-3.3436788391900003,poly,0.979214118462,0.480898346963,3,3,-1,1,7,2,0,0,0,0,5,8,397181
bdcc55930e9f4fc99ebeb148d925f898,50000,60.5811947629,0,-27.9067995744,1.3684171198800001,poly,0.925726691074,0.480898346963,2,2,-1,1,7,2,0,0,0,0,5,9,954385
d526187ca643424d8ae2ae6b6e3a09a1,50000,37.9510045368,0,21.4166547247,1.09858230361,exp,0.969931741073,,11,2,-1,8,2,0,0,0,0,0,6,0,568814
459235000a4d4ac388c460f4e9e06cf2,50000,44.535250526999995,0,5.0126172267,1.08579504812,exp,0.948354232671,,11,2,-1,8,2,0,0,0,0,0,6,2,36206
783840cd591440afa55759ffb8ae9211,50000,54.0879249587,0,0.27529828353700003,0.00596699933388,log,0.971298863997,,11,2,-1,8,2,0,0,0,0,0,6,3,681640
8a8fe829b9044243bea67a1ac656dc01,50000,73.6564706502,0,42.2681341325,0.179313537601,exp,0.9728065141240001,,11,2,-1,8,2,0,0,0,0,0,6,4,351406
600a67b6958d4b3ea9a945b1480526b0,50000,72.0223369749,0,5.579281551449999,0.04822226481669999,log,0.928077091938,,11,2,-1,8,2,0,0,0,0,0,6,5,836558
913f6d76689141908e3787e348edfee6,50000,49.1980349886,0,-2.83897930155,-0.073836272222,exp,0.986557323714,,11,2,-1,8,2,0,0,0,0,0,6,6,91484
4ab46e2545ac4156bcc4638bb699735f,50000,58.6142299271,0,-1.48530393701,-0.0308038989139,log,0.949035152421,,11,2,-1,8,2,0,0,0,0,0,6,7,565690
f90cbbc578024d288bf68f83be896a28,50000,62.8155055538,0,-159.989375463,0.316299538641,log,0.9697476364030001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,0,139216
326f56e5a37345219e64b207a2c74e3b,50000,57.5954668483,0,-7.093355773789999,0.190066181686,log,0.972821568958,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,1,71850
37ca8ed326ab47768aca2516bd2ebc59,50000,64.03939853930001,0,47.8393150569,-1.6546414471200002,log,0.9577614086890001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,2,666994
5501bee1efdb45f5b941e6bcb7eecf2e,50000,49.21004138439999,0,0.233786014034,0.008051518128189999,log,0.9571332738339999,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,3,321407
632692fa0c2c4d95bd7ea563c828a98c,50000,51.454588960600006,0,13.900694713599998,-0.26265199260600003,log,0.9543300111290001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,4,315579
03188c4f031040d09700d04a369b5152,50000,39.8197039002,0,2.60326280888,0.059881938932,exp,0.939226633907,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,5,380904
d5d2aa386fbf48deb180e3f1ea279e45,50000,47.097032058,0,-15.7022715108,0.391840241328,log,0.9468435947239999,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,6,527927
ed91af611f0c4727beccf50ffb744fe3,50000,49.1533938459,0,0.950159547845,0.0145053560766,log,0.9555450299700001,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,7,680015
64dde91fbe6540a489eb0f9387840d72,50000,57.4718712407,0,92.8579948924,0.118061366199,log,0.9954953709819999,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,8,622457
3aa562836eee4e588fce2f437b1ab141,50000,89.0708309641,0,-433.91733016800003,0.322052024014,log,0.9204781774259999,0.455119613313,10,10,-1,0,9,1,0,0,0,0,7,9,307131
f2f52db440ea419882c2b2efadc5bd6f,50000,29.324121429699996,0,-14.969889513499998,0.8379742177949999,poly,0.83555157652,,2,3,-1,1,6,3,0,0,0,0,8,0,55253
1a80e559ad1d43c8972e669924a88e75,50000,25.5499398664,0,-7.22900388943,-2.39180786895,poly,0.841979495748,,1,3,-1,1,6,3,0,0,0,0,8,1,163656
0136b9da098e4d028302e6ec257ec1ee,50000,20.4622716615,0,-36.435206479,6.3326560685899995,poly,0.842339865415,,1,3,-1,1,6,3,0,0,0,0,8,2,619812
1f285769981545cdaca5200db3f64d69,50000,21.468374646500003,0,2.0357018084400003,1.45446672261,poly,0.883094941278,,2,2,-1,1,6,3,0,0,0,0,8,3,630659
5208aa38405b410ba2a974035905ec0d,50000,11.6266036595,0,-5.41704184694,1.64011474692,poly,0.8625070078910001,,2,1,-1,1,6,3,0,0,0,0,8,4,746709
7956b3d517d944e39012530d22bda29a,50000,22.1493232067,0,-103.071430821,-7.311884933739999,poly,0.837913626383,,3,2,-1,1,6,3,0,0,0,0,8,5,677003
a3e080d704344bf9a9876e476a008e2d,50000,33.4044522939,0,-1.16247394082,-16.5936672885,poly,0.8221323685709999,,3,1,-1,1,6,3,0,0,0,0,8,7,397261
dd7531c8c6aa4a09b09d75c76d34846f,50000,24.9919893192,0,20.8838799494,0.959203034532,poly,0.857515243226,,1,1,-1,1,6,3,0,0,0,0,8,9,51977
775762acc1064de188bde5e2a3672688,50000,4.55881302494,0,-18.460080213599998,-1.39289543041,poly,0.817208911935,0.62133493456,3,3,-1,2,3,5,0,0,0,0,9,0,251463
39b82a092cf749938e33686b36bb2b80,50000,33.2785682151,0,22.646370770100003,4.26659878733,poly,0.859318131416,0.62133493456,1,3,-1,2,3,5,0,0,0,0,9,1,463510
abe0e7d495884cb99a9d03d8ac087901,50000,13.6810066716,0,-6.48002745845,-0.484698172345,poly,0.8394853558200001,0.62133493456,1,1,-1,2,3,5,0,0,0,0,9,3,182691
a42c736979414a6599f192a75112ef36,50000,23.1433604916,0,7.17653117347,2.07075901762,poly,0.8608274139509999,0.62133493456,3,1,-1,2,3,5,0,0,0,0,9,4,354289
ae22cc998b5f45e0a32c98cf8fed0956,50000,22.133715572899998,0,3.95412942558,1.4646060604100002,poly,0.849912450678,0.62133493456,2,3,-1,2,3,5,0,0,0,0,9,5,757172
667aa1bacad843e4ac419d58432ae6b5,50000,13.8852174178,0,542.12882531,0.513812063706,poly,0.818943706145,0.62133493456,3,1,-1,2,3,5,0,0,0,0,9,6,438006
cb5d8b0d110b43618d14d362b331ca59,50000,24.1806911133,0,-2.73008164606,-0.161302292915,poly,0.8464054913519999,0.62133493456,3,1,-1,2,3,5,0,0,0,0,9,7,634993
50ba75b86f77449da36f14a8b7531296,50000,26.970450669499996,0,13.045945890399999,5.056284538469999,poly,0.833096808742,0.62133493456,3,3,-1,2,3,5,0,0,0,0,9,8,635060
61d6577f1371400a83dc3062ced19f7f,50000,6.45358976265,0,15.3200730222,-3.3091907667799996,poly,0.8553647127330001,0.62133493456,1,1,-1,2,3,5,0,0,0,0,9,9,657742
bf25433ea4e3467b886f7d845fbc4227,50000,24.5167587944,0,-22.721396935599998,-0.8269613044799999,exp,0.8234882749089999,,9,4,-1,6,2,2,0,0,0,0,10,2,449320
148a4a1d403643a99801f243231057ec,50000,17.1042783738,0,5.2633672551699995,-0.0401507715646,log,0.8700550519050001,,9,4,-1,6,2,2,0,0,0,0,10,3,588707
ca5529bb5d71463494cb258f5b300b69,50000,31.3037547164,0,-17.1302376701,-0.0973516261842,log,0.81850412906,,9,4,-1,6,2,2,0,0,0,0,10,5,169013
879ff74445914c6e921d41aa9edce33e,50000,29.4690779977,0,3.69485378299,0.058332575061,log,0.874779129482,,9,4,-1,6,2,2,0,0,0,0,10,7,902570
b0c8be81deb14243b55797c2bf1cc2aa,50000,9.9109873372,0,35.8243891802,-1.0321518871100002,log,0.85004432621,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,0,221941
ad6dcaf020a247e6b4ecb9befc0e1197,50000,24.959551350999998,0,50.3548163305,-1.05058572628,log,0.8264416297759999,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,1,718047
bebb43abaa124ec094ac77a0d894b44c,50000,13.4984214206,0,-8.04584548767,0.190589393741,log,0.8389728017129999,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,2,971255
f0a34c6648a84336b7b383b456ef0dc6,50000,3.74068716424,0,55.4183036121,-1.4757210004299999,log,0.829838684015,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,3,821028
c645a460ff524329ba987d3f64113ddb,50000,23.228115428400002,0,-33.232114600500005,-0.48885944661799996,exp,0.8082418247059999,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,5,394117
aa42573e4a1749578289e435dc791dfd,50000,3.8460425047099998,0,-8.72682330746,-0.0905122696511,exp,0.8520291478540001,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,6,838147
2ce51e0a0eb745719c60593f2bf21613,50000,30.4456956246,0,3.5456326213800002,-0.037796975237,log,0.8782570385230001,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,7,801765
4d6dc842e52741cb988c413cff8e1b5c,50000,10.6391318688,0,27.3026681775,-0.34195570452699997,log,0.832919027753,0.480898346963,9,7,-1,3,5,2,0,0,0,0,11,9,146279
788a41980f844fa6bccf3b9d9943a64e,50000,10.1661098132,0,4.05521431909,-0.877670698984,poly,0.960681296642,,2,1,-1,3,2,5,0,0,0,0,12,0,490463
e095337ebfe3408e81912fd9f549fe44,50000,40.077624477600004,0,4.8101933275099995,-0.274848767646,poly,0.982998249269,,2,2,-1,3,2,5,0,0,0,0,12,1,202448
61150f9759eb49d5aeb0b69a2fa84160,50000,46.1506840526,0,150.429520169,-9.16497569737,poly,0.9636040174339999,,3,2,-1,3,2,5,0,0,0,0,12,2,799760
f8ec1fc4badd4b318ec4e845f32f1bcf,50000,34.6409035343,0,1.20872654091,-3.04619159301,poly,0.954675581153,,1,2,-1,3,2,5,0,0,0,0,12,3,353506
6d2e2a79f5ec486a8702ab3c443cb88e,50000,53.0910093523,0,8.31349419397,-2.52699912806,poly,0.9536510570960001,,2,2,-1,3,2,5,0,0,0,0,12,4,777681
71d05e13a0394c6ea32fd64d77376d4c,50000,14.8275445641,0,1.9248483020900002,-0.661586390612,poly,0.995583428144,,3,3,-1,3,2,5,0,0,0,0,12,5,113527
18eb2f78f1564561a70ce32374fead91,50000,28.1745339815,0,-61.537617261499996,-0.809671302748,poly,0.968361194778,,1,3,-1,3,2,5,0,0,0,0,12,6,549423
e4d320f6a2d94351ba6e4f70387cddb2,50000,23.6430630386,0,-11.1926484117,-2.0435358300999997,poly,0.96989077921,,1,3,-1,3,2,5,0,0,0,0,12,7,400143
0562a03bb02b4b1686656fd51f2d8593,50000,10.7324067761,0,-0.134031823427,0.308928715134,poly,1.0,,2,3,-1,3,2,5,0,0,0,0,12,8,107335
f1958a0c66ff4cee9b2e78ea46e924e0,50000,19.857833999,0,64.2865155059,11.609294802,poly,0.971300570452,,3,1,-1,3,2,5,0,0,0,0,12,9,949637
4d7fd23f53a740b29db733a912ea5ed7,50000,7.132927274480001,0,10.0737768862,1.77726254537,poly,0.977935204852,0.51389834237,1,3,-1,2,5,3,0,0,0,0,13,0,378571
c63fb0c363134b40a4fd34b5ecc5c6bb,50000,26.9263272911,0,-15.8915697907,-2.2240927315200003,poly,0.9747857441399999,0.51389834237,2,2,-1,2,5,3,0,0,0,0,13,1,872937
abd145f51f4f40c3b271d49b97a5edf2,50000,38.3936671237,0,-6.5742280937,1.07350127832,poly,0.994566222983,0.51389834237,1,3,-1,2,5,3,0,0,0,0,13,2,318864
3019fbd5efe34c1dbea1e660d592ce85,50000,19.7855121085,0,-515.2402666319999,-1.33866989414,poly,0.974009777488,0.51389834237,1,3,-1,2,5,3,0,0,0,0,13,3,719887
7c3ce1799aa94320a3fbc4d39aa64dd6,50000,15.824617397699999,0,169.243630809,1.7777343136300001,poly,0.9701196164,0.51389834237,2,1,-1,2,5,3,0,0,0,0,13,4,246015
668379ec9ff44e81a0462a4cc67f1030,50000,4.39244756655,0,2.9264601447900005,0.38873390409999997,poly,0.980500273555,0.51389834237,2,1,-1,2,5,3,0,0,0,0,13,5,814785
b8c802e20e2c400b966dec50e525474c,50000,16.8617847971,0,31.6683014316,4.48614173819,poly,0.931426750648,0.51389834237,2,2,-1,2,5,3,0,0,0,0,13,7,302132
377599420df049b481a4aaf74429bef1,50000,33.6814602337,0,81.4195218494,5.43315999584,poly,0.9642018073370001,0.51389834237,1,3,-1,2,5,3,0,0,0,0,13,8,212290
088f14b8b11c42dcaae92a2912595803,50000,28.993646725599998,0,0.29274753848900004,-0.838218320175,poly,0.9843798815379999,0.51389834237,3,1,-1,2,5,3,0,0,0,0,13,9,996541
fdf510b18c63480f8fdf4983e58bb67e,50000,18.8212612779,0,-15.9243848608,-0.661263256623,exp,0.969513069724,,10,8,-1,2,7,1,0,0,0,0,14,0,30999
f2911bd3835542e8aa0bce6a2341a803,50000,1.20233815462,0,41.8933306473,11.714734868299999,exp,0.971572976862,,10,8,-1,2,7,1,0,0,0,0,14,1,975643
d444726e01a642569f02906c2c2b32a5,50000,24.2287116264,0,-18.1959029701,-1.85466333478,exp,0.960921556847,,10,8,-1,2,7,1,0,0,0,0,14,2,635772
b12ff993ede94773a85bbf9c442eb0b9,50000,24.333580413299998,0,-23.299390098099998,0.05497240160209999,log,0.9955477204150001,,10,8,-1,2,7,1,0,0,0,0,14,3,10722
235deb275fc8467e8c3db1b52b2a8a08,50000,25.1290836179,0,-15.9476313318,-0.0058508292247700005,exp,0.9636428613439999,,10,8,-1,2,7,1,0,0,0,0,14,4,522249
f2494e0c4f064ea3a6b2a8f739aff1d8,50000,14.047788500000001,0,1.6058554017500002,1.9756947908000002,exp,0.948650716171,,10,8,-1,2,7,1,0,0,0,0,14,5,735502
fcff7cd4fbfc40038feda682828b62d0,50000,12.770146262599999,0,-22.674405843699997,-0.10283714590500001,exp,0.9625191183580001,,10,8,-1,2,7,1,0,0,0,0,14,6,609257
1c3db782a89d40339d95e83dba62d54a,50000,9.12233635097,0,-29.841567494499998,0.351160707438,log,0.986032514854,,10,8,-1,2,7,1,0,0,0,0,14,7,891081
72dc49234bd24c22ab6e215974cc34c7,50000,5.482279946869999,0,8.49085424833,0.318513004701,exp,0.9554166101229999,,10,8,-1,2,7,1,0,0,0,0,14,8,552901
b2cde08659a443c8885c210f396d75fe,50000,10.3322648351,0,-1.9515975434200001,-0.019333455853099996,log,0.961513932431,,10,8,-1,2,7,1,0,0,0,0,14,9,254147
de26a55c31f24d25968705e4362d9566,50000,26.284535375999997,0,-27.805933995100002,-0.243306683929,exp,0.929872021066,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,0,728416
35f596d9f3fa46258030fc1cc9113090,50000,29.2880724633,0,43.7962704551,-0.705466411681,log,0.958790330502,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,1,281842
b6080b6200764e36835e9fe06bdce46e,50000,30.1437556522,0,5.889824415700001,-0.0458398719216,log,0.953350473168,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,2,905485
1c6d90e17c9844db8dcfd65cda8accf1,50000,13.1883928097,0,-10.018508407799999,-0.0822823353858,exp,0.9555198333670001,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,3,125397
e5ec17137d31485ca8a823eb7545aee3,50000,11.401748317400001,0,1.2208377508,0.010218467503299999,exp,0.9480968827390001,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,4,917225
b5b902674a264bb4a7c2252a92ae744e,50000,17.7803620517,0,2.0524686188900003,0.0244021655677,exp,0.9428493915039999,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,5,874995
f93b833993df4cc89ec38d1f4e1ed31b,50000,22.637915629200002,0,10.8100853573,0.0792933982233,exp,0.966793230082,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,6,836579
42c5a4d7cf304486888cf78628f99c35,50000,29.010517402399998,0,14.7976436598,0.364707522477,exp,0.9608791085799999,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,7,476107
5f365d2da80a4914807e4cfe641b0d41,50000,11.656448148900001,0,-9.67313918913,-0.037004612661399996,exp,0.9780341605580001,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,8,576499
d0ae9f122497409282bb7b0039901167,50000,26.3639716265,0,-95.7501529153,0.202332838317,log,0.972219107493,0.480898346963,9,7,-1,3,5,2,0,0,0,0,15,9,525228
f6b82231452c4e248359765ed5ab9e6d,50000,61.5384494749,0,-0.0127218329703,-7.43478754515,poly,0.835958079982,,3,3,-1,6,14,0,0,0,0,0,16,0,929815
ce3fb860ab1d46d5b3a654e90bb84f22,50000,67.709899439,0,0.14175834545,4.58024286747,poly,0.858288467967,,1,2,-1,6,14,0,0,0,0,0,16,1,688764
cffe5b800fb44eb284f86ab8dea57329,50000,56.6268398431,0,1.8736094059000001,-3.69551962649,poly,0.8615159300059999,,1,1,-1,6,14,0,0,0,0,0,16,3,408452
e50a75a5b3c5403e8565c9cc6fc321f9,50000,51.6388038944,0,-0.497584015243,1.16813236306,poly,0.855189497908,,2,3,-1,6,14,0,0,0,0,0,16,5,252553
bb7218fb75c8435794af53a44a196106,50000,60.036064952,0,-0.0159114265462,-1.40657682227,poly,0.852379479181,,2,3,-1,6,14,0,0,0,0,0,16,6,935314
be85dcd38a3f492e96937464e1d79cf7,50000,60.5636758639,0,13.604451608,-1.7084794541400001,poly,0.8468672807559999,,1,1,-1,6,14,0,0,0,0,0,16,9,683059
21b823874faf48148cdd2eb79d18d80f,50000,52.748996063199996,0,-0.349301249625,0.075836660417,poly,0.8247121867020001,0.434294481903,1,3,-1,8,2,10,0,0,0,0,17,0,131039
a592e148be39486aa3ab581e55371302,50000,64.79985018869999,0,5.45690555139,-0.344965559177,poly,0.846486156997,0.434294481903,2,1,-1,8,2,10,0,0,0,0,17,1,214411
2272b7da3cf8475e8509fc363b9a1137,50000,60.39816082270001,0,10.7246955508,-1.49310549424,poly,0.832374317008,0.434294481903,3,3,-1,8,2,10,0,0,0,0,17,2,2794
a30bb69834b24beea052915a9ee35078,50000,50.8897318637,0,1.40763443805,-0.227198690201,poly,0.8482390085529999,0.434294481903,1,3,-1,8,2,10,0,0,0,0,17,3,545078
2f3b3305d90744f1ae107d61ac792f11,50000,56.3662560567,0,-27.2833206175,1.74211580755,poly,0.839560397788,0.434294481903,1,2,-1,8,2,10,0,0,0,0,17,4,805354
89f0534258b84c2db19e697251b55bb0,50000,55.5150863826,0,-8.22975808844,-1.5103098425400001,poly,0.820974525663,0.434294481903,3,3,-1,8,2,10,0,0,0,0,17,5,611054
a1baffb570934fbd8ae55369beaa6321,50000,64.726698797,0,-42.8183008596,1.00799277558,poly,0.86835856971,0.434294481903,1,2,-1,8,2,10,0,0,0,0,17,6,343184
73df132a1805498abd22a0f5c508e69d,50000,55.079706214,0,1.49231519863,0.352645796773,poly,0.8716554091230001,0.434294481903,3,2,-1,8,2,10,0,0,0,0,17,7,437434
b786ff95955a468791ae88777dd1064f,50000,46.967115057600004,0,8.357649789249999,-3.09240469244,poly,0.854861324143,0.434294481903,3,2,-1,8,2,10,0,0,0,0,17,8,35184
ab6ca2dbb2d942838868d0449cc3eec5,50000,60.6499932547,0,-11.4290514401,1.32977871643,poly,0.8296965174330001,0.434294481903,3,3,-1,8,2,10,0,0,0,0,17,9,18062
0283855e813b48838279967908816b39,50000,45.843712557299995,0,-0.274360350719,-0.0051226122109200006,log,0.8672965520710001,,21,7,-1,13,7,0,0,0,0,0,18,0,892763
3751e97613b7472d918b3f32ca685c7a,50000,57.871466426800005,0,21.0286172197,0.00512680371124,exp,0.8313030939730001,,21,7,-1,13,7,0,0,0,0,0,18,1,221718
3d8cafa86e084961b1b2ab508c4e33ad,50000,42.8399964078,0,0.449063271295,0.00990794241916,log,0.852768608163,,21,7,-1,13,7,0,0,0,0,0,18,2,861125
fdc4e99bb8224a1bb46ba1e6fa3d7e95,50000,38.4186282022,0,-0.20435685430199999,-0.005309651596040001,log,0.851835130473,,21,7,-1,13,7,0,0,0,0,0,18,4,303173
768a0639f8a342b9a0953903f979625b,50000,43.2388160245,0,-746.979627188,0.218588827691,log,0.8723531696619999,,21,7,-1,13,7,0,0,0,0,0,18,5,62095
